,KCNTOMS,QPROREL,UAVLEGM,UAVLEGS,KLAMPO95,KLAMPO147,KLAMPO148,KLAMPO149,ZVCT,ZINST63,KBCDO17,KBCDO18,KBCDO19,KBCDO20,KBCDO21,KBCDO22,KLAMPO224,KLAMPO22,KLAMPO150,KLAMPO244,KLAMPO241,KLAMPO242,KLAMPO243,KLAMPO181,KLAMPO182,KLAMPO183,CAXOFF,R,S,UP_D,UP_O,DOWN_D,DOWN_O,Act,time
904,5125,0.36621779203414917,300.199951171875,296.3668212890625,0,0,0,0,59.82170867919922,41.890628814697266,1800,180,1800,308,7,266,1,1,0,0,1,0,0,1,1,0,-0.602999746799469,0.03706802343749951,903,301.29655,303.29655,299.29655,297.29655,0,4520
905,5131,0.3680137097835541,300.2995300292969,296.37872314453125,0,0,0,0,59.85764694213867,42.05207443237305,1800,180,1800,308,7,266,1,1,0,0,1,0,0,1,1,0,-0.6027675271034241,0.039770400585937296,904,301.31101,303.31101,299.31101,297.31101,0,4525
906,5137,0.3690315783023834,300.3854675292969,296.3984680175781,0,0,0,0,59.901588439941406,42.20673751831055,1800,180,1800,308,7,268,1,1,0,0,1,0,0,1,1,0,-0.6025742292404175,0.03880004941406355,905,301.32547000000005,303.32547000000005,299.32547000000005,297.32547000000005,2,4530
907,5143,0.3691312372684479,300.4575500488281,296.42144775390625,0,0,0,0,59.95341873168945,42.34175491333008,1800,180,1800,308,7,269,1,1,0,0,1,0,0,1,1,0,-0.6037510633468628,0.03664759902343826,906,301.33993000000004,303.33993000000004,299.33993000000004,297.33993000000004,0,4535
908,5149,0.36892902851104736,300.5086975097656,296.4343566894531,0,0,0,0,60.01301574707031,42.440284729003906,1800,180,1800,308,7,270,1,1,0,0,1,0,0,1,1,0,-0.6036646962165833,0.03691384980468797,907,301.35439,303.35439,299.35439,297.35439,1,4540
909,5155,0.36968758702278137,300.5672912597656,296.4464416503906,0,0,0,0,60.08028793334961,42.51969528198242,1800,180,1800,308,7,271,1,1,0,0,1,0,0,1,1,0,-0.601681113243103,0.035031174804687676,908,301.36885,303.36885,299.36885,297.36885,0,4545
910,5161,0.3706439137458801,300.6390075683594,296.4659423828125,0,0,0,0,60.15515899658203,42.61212158203125,1800,180,1800,308,7,271,1,1,0,0,1,0,0,1,1,0,-0.6015452146530151,0.03488604863281353,909,301.38331000000005,303.38331000000005,299.38331000000005,297.38331000000005,1,4550
911,5167,0.3715866506099701,300.7008972167969,296.4869689941406,0,0,0,0,60.237518310546875,42.69549560546875,1800,180,1800,308,7,273,1,1,0,0,1,0,0,1,1,0,-0.6000242829322815,0.03293745566406323,910,301.39777000000004,303.39777000000004,299.39777000000004,297.39777000000004,2,4555
912,5172,0.37180015444755554,300.74847412109375,296.4953308105469,0,0,0,0,60.311771392822266,42.758663177490234,1800,180,1800,308,7,273,1,1,0,0,1,0,0,1,1,0,-0.6010482907295227,0.03222691757812549,911,301.40982,303.40982,299.40982,297.40982,0,4560
913,5178,0.3712722957134247,300.7774353027344,296.51153564453125,0,0,0,0,60.40748596191406,42.800636291503906,1800,180,1800,308,7,275,1,1,0,0,1,0,0,1,1,0,-0.6017624139785767,0.032936893945312705,912,301.42428,303.42428,299.42428,297.42428,0,4565
914,5185,0.3710368871688843,300.8030700683594,296.53009033203125,0,0,0,0,60.528072357177734,42.806793212890625,1800,180,1800,308,7,275,1,1,0,0,1,0,0,1,1,0,-0.601687490940094,0.0327615986328135,913,301.44115000000005,303.44115000000005,299.44115000000005,297.44115000000005,2,4570
915,5191,0.3704691529273987,300.8168029785156,296.5513916015625,0,0,0,0,60.638938903808594,42.79488754272461,1800,180,1800,308,7,276,1,1,0,0,1,0,0,1,1,0,-0.6029697060585022,0.03177614042968821,914,301.45561000000004,303.45561000000004,299.45561000000004,297.45561000000004,1,4575
916,5197,0.3707893490791321,300.81964111328125,296.5675964355469,0,0,0,0,60.756568908691406,42.74850845336914,1800,180,1800,308,7,277,1,1,0,0,1,0,0,1,1,0,-0.6010744571685791,0.03200857773437542,915,301.47007,303.47007,299.47007,297.47007,1,4580
917,5203,0.3719489574432373,300.8433532714844,296.5848083496094,0,0,0,0,60.88083267211914,42.70843505859375,1800,180,1800,308,7,278,1,1,0,0,1,0,0,1,1,0,-0.5996215343475342,0.03182353457031263,916,301.48453,303.48453,299.48453,297.48453,0,4585
918,5209,0.3728826642036438,300.8672180175781,296.5900573730469,0,0,0,0,61.01156997680664,42.67825698852539,1800,180,1800,308,7,279,1,1,0,0,1,0,0,1,1,0,-0.5995148420333862,0.03263543964843848,917,301.49899000000005,303.49899000000005,299.49899000000005,297.49899000000005,1,4590
919,5215,0.37421828508377075,300.8863525390625,296.60498046875,0,0,0,0,61.148555755615234,42.634700775146484,1800,180,1800,308,7,280,1,1,0,0,1,0,0,1,1,0,-0.5973423719406128,0.031541949218750684,918,301.51345000000003,303.51345000000003,299.51345000000003,297.51345000000003,1,4595
920,5221,0.37596601247787476,300.9186706542969,296.6207580566406,0,0,0,0,61.291561126708984,42.59920120239258,1800,180,1800,308,7,280,1,1,0,0,1,0,0,1,1,0,-0.5957855582237244,0.031184786914062897,919,301.52791,303.52791,299.52791,297.52791,0,4600
921,5227,0.37728407979011536,300.9517822265625,296.6337890625,0,0,0,0,61.44032669067383,42.57499694824219,1800,180,1800,308,7,281,1,1,0,0,1,0,0,1,1,0,-0.5956134796142578,0.031811755468750105,920,301.54237,303.54237,299.54237,297.54237,0,4605
922,5233,0.37817156314849854,300.9731750488281,296.6482849121094,0,0,0,0,61.594566345214844,42.53798294067383,1800,180,1800,308,7,282,1,1,0,0,1,0,0,1,1,0,-0.5954570174217224,0.031673099023438456,921,301.55683000000005,303.55683000000005,299.55683000000005,297.55683000000005,2,4610
923,5239,0.37789398431777954,300.9782409667969,296.6693420410156,0,0,0,0,61.75398254394531,42.484291076660156,1800,180,1800,308,7,283,1,1,0,0,1,0,0,1,1,0,-0.5974141955375671,0.030860980664063162,922,301.57129000000003,303.57129000000003,299.57129000000003,297.57129000000003,0,4615
924,5245,0.3776436746120453,300.9635925292969,296.6814880371094,0,0,0,0,61.91828918457031,42.38924789428711,1800,180,1800,308,7,284,1,1,0,0,1,0,0,1,1,0,-0.5973548293113708,0.03244314941406287,923,301.58575,303.58575,299.58575,297.58575,2,4620
925,5251,0.37694382667541504,300.9446105957031,296.6886291503906,0,0,0,0,62.08720397949219,42.27969741821289,1800,180,1800,308,7,284,1,1,0,0,1,0,0,1,1,0,-0.5993754863739014,0.032111988085937584,924,301.60021,303.60021,299.60021,297.60021,1,4625
926,5257,0.3766300678253174,300.9107666015625,296.70257568359375,0,0,0,0,62.26046371459961,42.139400482177734,1800,180,1800,308,7,285,1,1,0,0,1,0,0,1,1,0,-0.5979967713356018,0.03307806796875093,925,301.61467000000005,303.61467000000005,299.61467000000005,297.61467000000005,1,4630
927,5263,0.377538800239563,300.8968200683594,296.7214050292969,0,0,0,0,62.43779754638672,41.99958038330078,1800,180,1800,308,7,286,1,1,0,0,1,0,0,1,1,0,-0.5958970785140991,0.03364619863281314,926,301.62913000000003,303.62913000000003,299.62913000000003,297.62913000000003,1,4635
928,5269,0.379096657037735,300.8973693847656,296.7308044433594,0,0,0,0,62.61894607543945,41.88077163696289,1800,180,1800,308,7,287,1,1,0,0,1,0,0,1,1,0,-0.5943768620491028,0.033924412304687845,927,301.64359,303.64359,299.64359,297.64359,2,4640
929,5275,0.3794389069080353,300.8885498046875,296.7416076660156,0,0,0,0,62.80361557006836,41.772003173828125,1800,180,1800,308,7,287,1,1,0,0,1,0,0,1,1,0,-0.5963334441184998,0.034390003906250056,928,301.65805,303.65805,299.65805,297.65805,0,4645
930,5281,0.379594087600708,300.85443115234375,296.7447814941406,0,0,0,0,62.99147033691406,41.623924255371094,1800,180,1800,308,7,288,1,1,0,0,1,0,0,1,1,0,-0.5962616801261902,0.036361576953125904,929,301.67251000000005,303.67251000000005,299.67251000000005,297.67251000000005,1,4650
931,5281,0.379594087600708,300.85443115234375,296.7447814941406,0,0,0,0,62.99147033691406,41.623924255371094,1800,180,1800,308,7,288,1,1,0,0,1,0,0,1,1,0,-0.5962616801261902,0.0353615769531259,930,301.67251000000005,303.67251000000005,299.67251000000005,297.67251000000005,0,4655
932,5286,0.3798220157623291,300.8294372558594,296.76092529296875,0,0,0,0,63.150211334228516,41.49231719970703,1800,180,1800,308,7,288,1,1,0,0,1,0,0,1,1,0,-0.596229076385498,0.03710245488281316,931,301.68456000000003,303.68456000000003,299.68456000000003,297.68456000000003,0,4660
933,5292,0.3801678419113159,300.79925537109375,296.775146484375,0,0,0,0,63.34307861328125,41.33256530761719,1800,180,1800,308,7,289,1,1,0,0,1,0,0,1,1,0,-0.5961940288543701,0.037995292578125374,932,301.69902,303.69902,299.69902,297.69902,2,4665
934,5297,0.3800283968448639,300.7674255371094,296.7774963378906,0,0,0,0,63.50557327270508,41.194580078125,1800,180,1800,308,7,290,1,1,0,0,1,0,0,1,1,0,-0.5973294377326965,0.03787288925781263,933,301.71107,303.71107,299.71107,297.71107,2,4670
935,5297,0.3800283968448639,300.7674255371094,296.7774963378906,0,0,0,0,63.50557327270508,41.194580078125,1800,180,1800,308,7,290,1,1,0,0,1,0,0,1,1,0,-0.5973294377326965,0.03787288925781263,934,301.71107,303.71107,299.71107,297.71107,0,4675
936,5303,0.3794790506362915,300.7107849121094,296.78955078125,0,0,0,0,63.702415466308594,41.002960205078125,1800,180,1800,308,7,290,1,1,0,0,1,0,0,1,1,0,-0.5982443690299988,0.03970509824218652,935,301.72553000000005,303.72553000000005,299.72553000000005,297.72553000000005,1,4680
937,5303,0.3794790506362915,300.7107849121094,296.78955078125,0,0,0,0,63.702415466308594,41.002960205078125,1800,180,1800,308,7,290,1,1,0,0,1,0,0,1,1,0,-0.5982443690299988,0.03870509824218652,936,301.72553000000005,303.72553000000005,299.72553000000005,297.72553000000005,2,4685
938,5303,0.3794790506362915,300.7107849121094,296.78955078125,0,0,0,0,63.702415466308594,41.002960205078125,1800,180,1800,308,7,290,1,1,0,0,1,0,0,1,1,0,-0.5982443690299988,0.03870509824218652,937,301.72553000000005,303.72553000000005,299.72553000000005,297.72553000000005,0,4690
939,5309,0.3794251084327698,300.6554870605469,296.79754638671875,0,0,0,0,63.90098190307617,40.79405975341797,1800,180,1800,308,7,291,1,1,0,0,1,0,0,1,1,0,-0.5982707142829895,0.03830994121093681,938,301.73999000000003,303.73999000000003,299.73999000000003,297.73999000000003,0,4695
940,5315,0.379611611366272,300.6026611328125,296.807373046875,0,0,0,0,64.10096740722656,40.58555221557617,1800,180,1800,308,7,291,1,1,0,0,1,0,0,1,1,0,-0.5982950329780579,0.0369642226562496,939,301.75445,303.75445,299.75445,297.75445,2,4700
941,5321,0.3795008957386017,300.5451965332031,296.8176574707031,0,0,0,0,64.30208587646484,40.37420654296875,1800,180,1800,308,7,292,1,1,0,0,1,0,0,1,1,0,-0.5996209979057312,0.03452573066406239,940,301.76891,303.76891,299.76891,297.76891,1,4705
942,5327,0.3802092671394348,300.4840393066406,296.83380126953125,0,0,0,0,64.50402069091797,40.14667510986328,1800,180,1800,308,7,293,1,1,0,0,1,0,0,1,1,0,-0.5977223515510559,0.033013386132811545,941,301.78337000000005,303.78337000000005,299.78337000000005,297.78337000000005,1,4710
943,5333,0.38173234462738037,300.447509765625,296.83245849609375,0,0,0,0,64.70645141601562,39.940284729003906,1800,180,1800,308,7,293,1,1,0,0,1,0,0,1,1,0,-0.5962990522384644,0.03199359531249934,942,301.79783000000003,303.79783000000003,299.79783000000003,297.79783000000003,0,4715
944,5339,0.3830554485321045,300.4174499511719,296.8399353027344,0,0,0,0,64.90909576416016,39.759132385253906,1800,180,1800,308,7,293,1,1,0,0,1,0,0,1,1,0,-0.5962392687797546,0.032103199023437126,943,301.81229,303.81229,299.81229,297.81229,2,4720
945,5339,0.3830554485321045,300.4174499511719,296.8399353027344,0,0,0,0,64.90909576416016,39.759132385253906,1800,180,1800,308,7,293,1,1,0,0,1,0,0,1,1,0,-0.5962392687797546,0.031103199023437125,944,301.81229,303.81229,299.81229,297.81229,1,4725
946,5339,0.3830554485321045,300.4174499511719,296.8399353027344,0,0,0,0,64.90909576416016,39.759132385253906,1800,180,1800,308,7,293,1,1,0,0,1,0,0,1,1,0,-0.5962392687797546,0.031103199023437125,945,301.81229,303.81229,299.81229,297.81229,0,4730
947,5356,0.3876242935657501,300.360595703125,296.8680114746094,0,0,0,0,65.48140716552734,39.29323196411133,1800,180,1800,308,7,294,1,1,0,0,1,0,0,1,1,0,-0.5939058065414429,0.030146714062499313,946,301.85326000000003,303.85326000000003,299.85326000000003,297.85326000000003,2,4735
948,5356,0.3876242935657501,300.360595703125,296.8680114746094,0,0,0,0,65.48140716552734,39.29323196411133,1800,180,1800,308,7,294,1,1,0,0,1,0,0,1,1,0,-0.5939058065414429,0.029146714062499312,947,301.85326000000003,303.85326000000003,299.85326000000003,297.85326000000003,1,4740
949,5366,0.39081352949142456,300.3487854003906,296.8856506347656,0,0,0,0,65.8145751953125,39.05134963989258,1800,180,1800,308,7,296,1,1,0,0,1,0,0,1,1,0,-0.5909162759780884,0.028428508007812298,948,301.87736,303.87736,299.87736,297.87736,2,4745
950,5372,0.39218202233314514,300.36273193359375,296.8973388671875,0,0,0,0,66.04781341552734,38.95130920410156,1800,180,1800,308,7,296,1,1,0,0,1,0,0,1,1,0,-0.5924232006072998,0.02841823867187395,949,301.89182000000005,303.89182000000005,299.89182000000005,297.89182000000005,0,4750
951,5378,0.3925648331642151,300.3446960449219,296.9051513671875,0,0,0,0,66.29674530029297,38.83138656616211,1800,180,1800,308,7,297,1,1,0,0,1,0,0,1,1,0,-0.592318058013916,0.02876832089843674,950,301.90628000000004,303.90628000000004,299.90628000000004,297.90628000000004,0,4755
952,5384,0.3930722773075104,300.33038330078125,296.9183349609375,0,0,0,0,66.5433120727539,38.696590423583984,1800,180,1800,308,7,297,1,1,0,0,1,0,0,1,1,0,-0.5922431945800781,0.02819286601562453,951,301.92074,303.92074,299.92074,297.92074,1,4760
953,5390,0.39443328976631165,300.32891845703125,296.9302062988281,0,0,0,0,66.78717803955078,38.57255554199219,1800,180,1800,308,7,298,1,1,0,0,1,0,0,1,1,0,-0.5905457735061646,0.02687436914062482,952,301.9352,303.9352,299.9352,297.9352,1,4765
954,5396,0.3965502381324768,300.3518981933594,296.9378967285156,0,0,0,0,67.02803039550781,38.480289459228516,1800,180,1800,308,7,298,1,1,0,0,1,0,0,1,1,0,-0.5899500250816345,0.027044763867186475,953,301.94966000000005,303.94966000000005,299.94966000000005,297.94966000000005,0,4770
955,5402,0.3982599377632141,300.3832092285156,296.94775390625,0,0,0,0,67.26554870605469,38.42001724243164,1800,180,1800,308,7,299,1,1,0,0,1,0,0,1,1,0,-0.5898422598838806,0.028381784570311767,954,301.96412000000004,303.96412000000004,299.96412000000004,297.96412000000004,1,4775
956,5408,0.400172621011734,300.4137878417969,296.9668884277344,0,0,0,0,67.4993667602539,38.36417007446289,1800,180,1800,308,7,300,1,1,0,0,1,0,0,1,1,0,-0.5880503058433533,0.027704156835937056,955,301.97858,303.97858,299.97858,297.97858,1,4780
957,5414,0.4023335576057434,300.4620056152344,296.97650146484375,0,0,0,0,67.72915649414062,38.332576751708984,1800,180,1800,313,7,301,1,1,0,0,1,0,0,1,1,0,-0.5874141454696655,0.028379312304687345,956,301.99304,303.99304,299.99304,297.99304,0,4785
958,5420,0.4039851725101471,300.5176696777344,296.9803466796875,0,0,0,0,67.95455932617188,38.32891082763672,1800,180,1800,320,7,301,1,1,0,0,1,0,0,1,1,0,-0.5872892737388611,0.0302033935546865,957,302.00750000000005,304.00750000000005,300.00750000000005,298.00750000000005,2,4790
959,5426,0.4044511914253235,300.5614318847656,296.9827575683594,0,0,0,0,68.17523956298828,38.330467224121094,1800,180,1800,328,7,301,1,1,0,0,1,0,0,1,1,0,-0.588898241519928,0.02978943769531179,958,302.02196000000004,304.02196000000004,300.02196000000004,298.02196000000004,0,4795
960,5432,0.4044792950153351,300.5906677246094,296.9902038574219,0,0,0,0,68.390869140625,38.31493377685547,1800,180,1800,336,7,301,1,1,0,0,1,0,0,1,1,0,-0.5888278484344482,0.03108495449218708,959,302.03642,304.03642,300.03642,298.03642,0,4800
961,5437,0.4046030640602112,300.6199035644531,296.9925537109375,0,0,0,0,68.56646728515625,38.30128479003906,1800,180,1800,344,7,302,1,1,0,0,1,0,0,1,1,0,-0.5887924432754517,0.03142867128906232,960,302.04847,304.04847,300.04847,298.04847,2,4805
962,5444,0.40413564443588257,300.6579284667969,296.99847412109375,0,0,0,0,68.80575561523438,38.29111099243164,1800,180,1800,355,7,302,1,1,0,0,1,0,0,1,1,0,-0.5892763137817383,0.030851769335936523,961,302.06534000000005,304.06534000000005,300.06534000000005,298.06534000000005,2,4810
963,5450,0.40272650122642517,300.6666259765625,297.01031494140625,0,0,0,0,69.00448608398438,38.26104736328125,1800,180,1800,357,7,303,1,1,0,0,1,0,0,1,1,0,-0.5908995866775513,0.030736519531249312,962,302.07980000000003,304.07980000000003,300.07980000000003,298.07980000000003,0,4815
964,5456,0.401557594537735,300.6623229980469,297.01275634765625,0,0,0,0,69.19705963134766,38.2022705078125,1800,180,1800,357,7,303,1,1,0,0,1,0,0,1,1,0,-0.5907014012336731,0.0313612599609371,963,302.09426,304.09426,300.09426,298.09426,1,4820
965,5462,0.40181025862693787,300.6723327636719,297.0274658203125,0,0,0,0,69.38324737548828,38.14057922363281,1800,180,1800,357,7,304,1,1,0,0,1,0,0,1,1,0,-0.5890844464302063,0.030272255273437396,964,302.10872,304.10872,300.10872,298.10872,2,4825
966,5468,0.40192702412605286,300.6964416503906,297.0414123535156,0,0,0,0,69.56288146972656,38.108211517333984,1800,180,1800,357,7,304,1,1,0,0,1,0,0,1,1,0,-0.5895736217498779,0.030465233007811548,965,302.12318000000005,304.12318000000005,300.12318000000005,298.12318000000005,0,4830
967,5474,0.4017239511013031,300.6968078613281,297.06243896484375,0,0,0,0,69.73572540283203,38.06118392944336,1800,180,1800,357,7,305,1,1,0,0,1,0,0,1,1,0,-0.5895673036575317,0.031183357226561837,966,302.13764000000003,304.13764000000003,300.13764000000003,298.13764000000003,1,4835
968,5480,0.40250980854034424,300.7049255371094,297.0709533691406,0,0,0,0,69.90155792236328,38.00503921508789,1800,180,1800,357,7,306,1,1,0,0,1,0,0,1,1,0,-0.5878946185112,0.03005651074218713,967,302.1521,304.1521,300.1521,298.1521,0,4840
969,5486,0.4034753441810608,300.7299499511719,297.0777282714844,0,0,0,0,70.0601806640625,37.97702407836914,1800,180,1800,357,7,307,1,1,0,0,1,0,0,1,1,0,-0.5878620147705078,0.03126779902343742,968,302.16656,304.16656,300.16656,298.16656,2,4845
970,5492,0.40341395139694214,300.7409362792969,297.0915832519531,0,0,0,0,70.21141052246094,37.95415115356445,1800,180,1800,357,7,307,1,1,0,0,1,0,0,1,1,0,-0.589469313621521,0.03019832558593657,969,302.18102000000005,304.18102000000005,300.18102000000005,298.18102000000005,1,4850
971,5498,0.40365636348724365,300.7320861816406,297.1042785644531,0,0,0,0,70.35502624511719,37.90126419067383,1800,180,1800,357,7,308,1,1,0,0,1,0,0,1,1,0,-0.5877941846847534,0.02973212363281186,970,302.19548000000003,304.19548000000003,300.19548000000003,298.19548000000003,2,4855
972,5504,0.40370288491249084,300.7394104003906,297.1192321777344,0,0,0,0,70.4908676147461,37.860984802246094,1800,180,1800,357,7,309,1,1,0,0,1,0,0,1,1,0,-0.5894248485565186,0.02958940800781215,971,302.20994,304.20994,300.20994,298.20994,1,4860
973,5510,0.4039873480796814,300.7274475097656,297.1319580078125,0,0,0,0,70.61878204345703,37.808101654052734,1800,180,1800,357,7,309,1,1,0,0,1,0,0,1,1,0,-0.5877633690834045,0.029060950195312442,972,302.2244,304.2244,300.2244,298.2244,0,4865
974,5515,0.40463787317276,300.73260498046875,297.1408996582031,0,0,0,0,70.7192153930664,37.77028274536133,1800,180,1800,357,7,310,1,1,0,0,1,0,0,1,1,0,-0.5877478718757629,0.02992309960937405,973,302.23645000000005,304.23645000000005,300.23645000000005,298.23645000000005,1,4870
975,5522,0.405710369348526,300.73883056640625,297.1565246582031,0,0,0,0,70.85027313232422,37.73379898071289,1800,180,1800,357,7,311,1,1,0,0,1,0,0,1,1,0,-0.5871911644935608,0.028710211328124388,974,302.25332000000003,304.25332000000003,300.25332000000003,298.25332000000003,1,4875
976,5528,0.40726155042648315,300.7568359375,297.1745300292969,0,0,0,0,70.95360565185547,37.71647644042969,1800,180,1800,357,7,312,1,1,0,0,1,0,0,1,1,0,-0.5854281187057495,0.02878111874999968,975,302.26778,304.26778,300.26778,298.26778,0,4880
977,5534,0.40863215923309326,300.7825927734375,297.1790466308594,0,0,0,0,71.04851531982422,37.723609924316406,1800,180,1800,357,7,313,1,1,0,0,1,0,0,1,1,0,-0.585379958152771,0.030007055468749967,976,302.28224,304.28224,300.28224,298.28224,1,4885
978,5540,0.40999987721443176,300.8030090332031,297.19073486328125,0,0,0,0,71.1348648071289,37.73418426513672,1800,180,1800,357,7,313,1,1,0,0,1,0,0,1,1,0,-0.5847789645195007,0.02912618066406162,977,302.29670000000004,304.29670000000004,300.29670000000004,298.29670000000004,1,4890
979,5546,0.4118068814277649,300.837890625,297.2031555175781,0,0,0,0,71.21256256103516,37.760162353515625,1800,180,1800,357,7,314,1,1,0,0,1,0,0,1,1,0,-0.5829656720161438,0.02953461249999941,978,302.31116000000003,304.31116000000003,300.31116000000003,298.31116000000003,1,4895
980,5552,0.41383326053619385,300.8852233886719,297.22021484375,0,0,0,0,71.28150177001953,37.812232971191406,1800,180,1800,357,7,314,1,1,0,0,1,0,0,1,1,0,-0.582347571849823,0.030192067773437203,979,302.32562,304.32562,300.32562,298.32562,1,4900
981,5558,0.4160512387752533,300.942626953125,297.2362976074219,0,0,0,0,71.34161376953125,37.88796615600586,1800,180,1800,357,7,315,1,1,0,0,1,0,0,1,1,0,-0.5806441307067871,0.03105093906249999,980,302.34008,304.34008,300.34008,298.34008,1,4905
982,5564,0.4182950556278229,301.0105285644531,297.2512512207031,0,0,0,0,71.39280700683594,37.98846435546875,1800,180,1800,357,7,316,1,1,0,0,1,0,0,1,1,0,-0.5804224014282227,0.03211977128906165,981,302.35454000000004,304.35454000000004,300.35454000000004,298.35454000000004,1,4910
983,5570,0.42044615745544434,301.0848693847656,297.2683410644531,0,0,0,0,71.43498992919922,38.109806060791016,1800,180,1800,357,7,317,1,1,0,0,1,0,0,1,1,0,-0.5790128707885742,0.03331738769531194,982,302.369,304.369,300.369,298.369,2,4915
984,5576,0.4215362071990967,301.156005859375,297.2872009277344,0,0,0,0,71.46809387207031,38.24702072143555,1800,180,1800,357,7,319,1,1,0,0,1,0,0,1,1,0,-0.5790453553199768,0.03445091718749973,983,302.38346,304.38346,300.38346,298.38346,1,4920
985,5582,0.4224967062473297,301.20916748046875,297.30084228515625,0,0,0,0,71.49205780029297,38.36651611328125,1800,180,1800,357,7,319,1,1,0,0,1,0,0,1,1,0,-0.5776811242103577,0.035224949609375014,984,302.39792,304.39792,300.39792,298.39792,0,4925
986,5588,0.42344123125076294,301.2726135253906,297.31048583984375,0,0,0,0,71.5068359375,38.49445724487305,1800,180,1800,357,7,320,1,1,0,0,1,0,0,1,1,0,-0.5775815844535828,0.03720467050781167,985,302.41238000000004,304.41238000000004,300.41238000000004,298.41238000000004,1,4930
987,5594,0.42454469203948975,301.3325500488281,297.330810546875,0,0,0,0,71.51241302490234,38.627193450927734,1800,180,1800,357,7,321,1,1,0,0,1,0,0,1,1,0,-0.5773525238037109,0.037114200976561956,986,302.42684,304.42684,300.42684,298.42684,2,4935
988,5600,0.4249802529811859,301.3913269042969,297.3490295410156,0,0,0,0,71.50877380371094,38.768898010253906,1800,180,1800,357,7,322,1,1,0,0,1,0,0,1,1,0,-0.5785337686538696,0.03800053808593725,987,302.4413,304.4413,300.4413,298.4413,0,4940
989,5606,0.4249822497367859,301.4266662597656,297.3616027832031,0,0,0,0,71.49591827392578,38.89041519165039,1800,180,1800,357,7,323,1,1,0,0,1,0,0,1,1,0,-0.5784749984741211,0.039418125195311404,988,302.45576000000005,304.45576000000005,300.45576000000005,298.45576000000005,0,4945
990,5612,0.42507147789001465,301.4590759277344,297.38446044921875,0,0,0,0,71.47386932373047,38.99676513671875,1800,180,1800,357,7,324,1,1,0,0,1,0,0,1,1,0,-0.5784370303153992,0.03977711855468669,989,302.47022000000004,304.47022000000004,300.47022000000004,298.47022000000004,0,4950
991,5618,0.425194650888443,301.4870910644531,297.3954772949219,0,0,0,0,71.44271850585938,39.09854507446289,1800,180,1800,357,7,325,1,1,0,0,1,0,0,1,1,0,-0.578406035900116,0.03995177871093802,990,302.48468,304.48468,300.48468,298.48468,2,4955
992,5624,0.424843430519104,301.5041809082031,297.4081115722656,0,0,0,0,71.40258026123047,39.192054748535156,1800,180,1800,357,7,325,1,1,0,0,1,0,0,1,1,0,-0.5785061717033386,0.03889918183593773,991,302.49914,304.49914,300.49914,298.49914,2,4960
993,5630,0.4239535629749298,301.4974060058594,297.42510986328125,0,0,0,0,71.35356140136719,39.25851058959961,1800,180,1800,357,7,326,1,1,0,0,1,0,0,1,1,0,-0.5797788500785828,0.03867612011718643,992,302.51360000000005,304.51360000000005,300.51360000000005,298.51360000000005,1,4965
994,5636,0.4237782955169678,301.4817810058594,297.4420471191406,0,0,0,0,71.29581451416016,39.29627227783203,1800,180,1800,357,7,327,1,1,0,0,1,0,0,1,1,0,-0.5796425938606262,0.038074420117186716,993,302.52806000000004,304.52806000000004,300.52806000000004,298.52806000000004,2,4970
995,5636,0.4237782955169678,301.4817810058594,297.4420471191406,0,0,0,0,71.29581451416016,39.29627227783203,1800,180,1800,357,7,327,1,1,0,0,1,0,0,1,1,0,-0.5796425938606262,0.038074420117186716,994,302.52806000000004,304.52806000000004,300.52806000000004,298.52806000000004,1,4975
996,5636,0.4237782955169678,301.4817810058594,297.4420471191406,0,0,0,0,71.29581451416016,39.29627227783203,1800,180,1800,357,7,327,1,1,0,0,1,0,0,1,1,0,-0.5796425938606262,0.038074420117186716,995,302.52806000000004,304.52806000000004,300.52806000000004,298.52806000000004,2,4980
997,5648,0.42492279410362244,301.49072265625,297.47088623046875,0,0,0,0,71.15486907958984,39.41572189331055,1800,180,1800,357,7,329,1,1,0,0,1,0,0,1,1,0,-0.5784696936607361,0.037674853124999796,996,302.55698,304.55698,300.55698,298.55698,1,4985
998,5654,0.42549386620521545,301.4774169921875,297.488037109375,0,0,0,0,71.07205200195312,39.46540451049805,1800,180,1800,357,7,330,1,1,0,0,1,0,0,1,1,0,-0.5771864652633667,0.03711953984374895,997,302.57144000000005,304.57144000000005,300.57144000000005,298.57144000000005,0,4990
999,5660,0.4262717664241791,301.4755859375,297.498291015625,0,0,0,0,70.98124694824219,39.52183532714844,1800,180,1800,357,7,331,1,1,0,0,1,0,0,1,1,0,-0.5771536827087402,0.03779371874999924,998,302.58590000000004,304.58590000000004,300.58590000000004,298.58590000000004,0,4995
1000,5666,0.42684537172317505,301.4667053222656,297.5087890625,0,0,0,0,70.8826904296875,39.58191680908203,1800,180,1800,357,7,331,1,1,0,0,1,0,0,1,1,0,-0.5771140456199646,0.03732690644531203,999,302.60036,304.60036,300.60036,298.60036,0,5000
1001,5672,0.42733311653137207,301.4521789550781,297.520263671875,0,0,0,0,70.77656555175781,39.63529586791992,1800,180,1800,357,7,332,1,1,0,0,1,0,0,1,1,0,-0.5770779848098755,0.036747179101562326,1000,302.61482,304.61482,300.61482,298.61482,0,5005
